Year,Quarter,CountryOfAsylum,Reason_notmedical
2021,Q4,Peru,whynotMedical_noinfo
2021,Q4,Peru,whynotMedical_noinfo
2021,Q4,Peru,whynotMedical_noinfo
2021,Q4,Peru,whynotMedical_noinfo
2021,Q4,Peru,whynotMedical_noinfo
2021,Q4,Peru,whynotMedical_noinfo
2021,Q4,Peru,whynotMedical_noinfo
2021,Q4,Peru,whynotMedical_noinfo
2021,Q4,Peru,whynotMedical_noinfo
2021,Q4,Peru,whynotMedical_noinfo
2021,Q4,Peru,whynotMedical_noinfo
2021,Q4,Peru,whynotMedical_noinfo
2021,Q4,Peru,whynotMedical_noinfo
2021,Q4,Peru,whynotMedical_noinfo
2021,Q4,Peru,whynotMedical_noinfo
2021,Q4,Peru,whynotMedical_noinfo
2021,Q4,Peru,whynotMedical_noinfo
2021,Q4,Peru,whynotMedical_noinfo
2021,Q4,Peru,whynotMedical_noinfo
2021,Q4,Peru,whynotMedical_noinfo
2021,Q4,Peru,whynotMedical_noinfo
2021,Q4,Peru,whynotMedical_noinfo
2021,Q4,Peru,whynotMedical_noinfo
2021,Q4,Peru,whynotMedical_noinfo
2021,Q4,Peru,whynotMedical_noinfo
2021,Q4,Peru,whynotMedical_noinfo
2021,Q4,Peru,whynotMedical_noinfo
2021,Q4,Peru,whynotMedical_noinfo
2021,Q4,Peru,whynotMedical_noinfo
2021,Q4,Peru,whynotMedical_noinfo
2021,Q4,Peru,whynotMedical_noinfo
2021,Q4,Peru,whynotMedical_noinfo
2021,Q4,Peru,whynotMedical_noinfo
2021,Q4,Peru,whynotMedical_noinfo
2021,Q4,Peru,whynotMedical_noinfo
2021,Q4,Peru,whynotMedical_noinfo
2021,Q4,Peru,whynotMedical_noinfo
2021,Q4,Peru,whynotMedical_noinfo
2021,Q4,Peru,whynotMedical_noinfo
2021,Q4,Peru,whynotMedical_noinfo
2021,Q4,Peru,whynotMedical_noinfo
2021,Q4,Peru,whynotMedical_noinfo
2021,Q4,Peru,whynotMedical_noinfo
2022,Q1,Peru,whynotMedical_noinfo
2021,Q1Q2,Peru,whynotMedical_feararrested
2021,Q3,Peru,whynotMedical_feararrested
2021,Q3,Peru,whynotMedical_feararrested
2021,Q3,Peru,whynotMedical_feararrested
2021,Q3,Peru,whynotMedical_feararrested
2021,Q3,Peru,whynotMedical_feararrested
2021,Q3,Peru,whynotMedical_feararrested
2021,Q4,Peru,whynotMedical_feararrested
2021,Q4,Peru,whynotMedical_feararrested
2021,Q4,Peru,whynotMedical_feararrested
2021,Q4,Peru,whynotMedical_feararrested
2021,Q4,Peru,whynotMedical_feararrested
2021,Q4,Peru,whynotMedical_feararrested
2021,Q4,Peru,whynotMedical_feararrested
2021,Q4,Peru,whynotMedical_feararrested
2021,Q4,Peru,whynotMedical_feararrested
2021,Q4,Peru,whynotMedical_feararrested
2021,Q4,Peru,whynotMedical_feararrested
2021,Q1Q2,Peru,whynotMedical_distance
2021,Q1Q2,Peru,whynotMedical_distance
2021,Q3,Peru,whynotMedical_distance
2021,Q3,Peru,whynotMedical_distance
2021,Q3,Peru,whynotMedical_distance
2021,Q4,Peru,whynotMedical_distance
2021,Q4,Peru,whynotMedical_distance
2021,Q4,Peru,whynotMedical_distance
2021,Q4,Peru,whynotMedical_distance
2021,Q4,Peru,whynotMedical_distance
2021,Q4,Peru,whynotMedical_distance
2021,Q4,Peru,whynotMedical_distance
2022,Q1,Peru,whynotMedical_distance
2022,Q1,Peru,whynotMedical_distance
2020,Q4,Peru,whynotMedical_notavailable
2020,Q4,Peru,whynotMedical_notavailable
2020,Q4,Peru,whynotMedical_notavailable
2020,Q4,Peru,whynotMedical_notavailable
2020,Q4,Peru,whynotMedical_notavailable
2020,Q4,Peru,whynotMedical_notavailable
2020,Q4,Peru,whynotMedical_notavailable
2020,Q4,Peru,whynotMedical_notavailable
2020,Q4,Peru,whynotMedical_notavailable
2021,Q1Q2,Peru,whynotMedical_notavailable
2021,Q1Q2,Peru,whynotMedical_notavailable
2021,Q1Q2,Peru,whynotMedical_notavailable
2021,Q1Q2,Peru,whynotMedical_notavailable
2021,Q1Q2,Peru,whynotMedical_notavailable
2021,Q3,Peru,whynotMedical_notavailable
2021,Q3,Peru,whynotMedical_notavailable
2021,Q3,Peru,whynotMedical_notavailable
2021,Q3,Peru,whynotMedical_notavailable
2021,Q3,Peru,whynotMedical_notavailable
2021,Q3,Peru,whynotMedical_notavailable
2021,Q3,Peru,whynotMedical_notavailable
2021,Q3,Peru,whynotMedical_notavailable
2021,Q3,Peru,whynotMedical_notavailable
2021,Q3,Peru,whynotMedical_notavailable
2021,Q3,Peru,whynotMedical_notavailable
2021,Q3,Peru,whynotMedical_notavailable
2021,Q3,Peru,whynotMedical_notavailable
2021,Q3,Peru,whynotMedical_notavailable
2021,Q4,Peru,whynotMedical_notavailable
2021,Q4,Peru,whynotMedical_notavailable
2021,Q4,Peru,whynotMedical_notavailable
2021,Q4,Peru,whynotMedical_notavailable
2021,Q4,Peru,whynotMedical_notavailable
2021,Q4,Peru,whynotMedical_notavailable
2021,Q4,Peru,whynotMedical_notavailable
2021,Q4,Peru,whynotMedical_notavailable
2021,Q4,Peru,whynotMedical_notavailable
2021,Q4,Peru,whynotMedical_notavailable
2021,Q4,Peru,whynotMedical_notavailable
2021,Q4,Peru,whynotMedical_notavailable
2021,Q4,Peru,whynotMedical_notavailable
2021,Q4,Peru,whynotMedical_notavailable
2021,Q4,Peru,whynotMedical_notavailable
2021,Q4,Peru,whynotMedical_notavailable
2021,Q4,Peru,whynotMedical_notavailable
2021,Q4,Peru,whynotMedical_notavailable
2021,Q4,Peru,whynotMedical_notavailable
2021,Q4,Peru,whynotMedical_notavailable
2021,Q4,Peru,whynotMedical_notavailable
2021,Q4,Peru,whynotMedical_notavailable
2021,Q4,Peru,whynotMedical_notavailable
2021,Q4,Peru,whynotMedical_notavailable
2021,Q4,Peru,whynotMedical_notavailable
2021,Q4,Peru,whynotMedical_notavailable
2021,Q4,Peru,whynotMedical_notavailable
2021,Q4,Peru,whynotMedical_notavailable
2021,Q4,Peru,whynotMedical_notavailable
2021,Q4,Peru,whynotMedical_notavailable
2021,Q4,Peru,whynotMedical_notavailable
2021,Q4,Peru,whynotMedical_notavailable
2021,Q4,Peru,whynotMedical_notavailable
2021,Q4,Peru,whynotMedical_notavailable
2021,Q4,Peru,whynotMedical_notavailable
2021,Q4,Peru,whynotMedical_notavailable
2021,Q4,Peru,whynotMedical_notavailable
2021,Q4,Peru,whynotMedical_notavailable
2021,Q4,Peru,whynotMedical_notavailable
2021,Q4,Peru,whynotMedical_notavailable
2021,Q4,Peru,whynotMedical_notavailable
2021,Q4,Peru,whynotMedical_notavailable
2021,Q4,Peru,whynotMedical_notavailable
2021,Q4,Peru,whynotMedical_notavailable
2021,Q4,Peru,whynotMedical_notavailable
2021,Q4,Peru,whynotMedical_notavailable
2021,Q4,Peru,whynotMedical_notavailable
2021,Q4,Peru,whynotMedical_notavailable
2021,Q4,Peru,whynotMedical_notavailable
2021,Q4,Peru,whynotMedical_notavailable
2021,Q4,Peru,whynotMedical_notavailable
2022,Q1,Peru,whynotMedical_notavailable
2022,Q1,Peru,whynotMedical_notavailable
2022,Q1,Peru,whynotMedical_notavailable
2022,Q1,Peru,whynotMedical_notavailable
2020,Q4,Peru,whynotMedical_denied
2020,Q4,Peru,whynotMedical_denied
2020,Q4,Peru,whynotMedical_denied
2020,Q4,Peru,whynotMedical_denied
2020,Q4,Peru,whynotMedical_denied
2020,Q4,Peru,whynotMedical_denied
2020,Q4,Peru,whynotMedical_denied
2020,Q4,Peru,whynotMedical_denied
2020,Q4,Peru,whynotMedical_denied
2020,Q4,Peru,whynotMedical_denied
2020,Q4,Peru,whynotMedical_denied
2020,Q4,Peru,whynotMedical_denied
2020,Q4,Peru,whynotMedical_denied
2020,Q4,Peru,whynotMedical_denied
2020,Q4,Peru,whynotMedical_denied
2020,Q4,Peru,whynotMedical_denied
2020,Q4,Peru,whynotMedical_denied
2020,Q4,Peru,whynotMedical_denied
2020,Q4,Peru,whynotMedical_denied
2020,Q4,Peru,whynotMedical_denied
2020,Q4,Peru,whynotMedical_denied
2020,Q4,Peru,whynotMedical_denied
2020,Q4,Peru,whynotMedical_denied
2020,Q4,Peru,whynotMedical_denied
2020,Q4,Peru,whynotMedical_denied
2021,Q1Q2,Peru,whynotMedical_denied
2021,Q1Q2,Peru,whynotMedical_denied
2021,Q1Q2,Peru,whynotMedical_denied
2021,Q1Q2,Peru,whynotMedical_denied
2021,Q1Q2,Peru,whynotMedical_denied
2021,Q1Q2,Peru,whynotMedical_denied
2021,Q1Q2,Peru,whynotMedical_denied
2021,Q1Q2,Peru,whynotMedical_denied
2021,Q1Q2,Peru,whynotMedical_denied
2021,Q1Q2,Peru,whynotMedical_denied
2021,Q1Q2,Peru,whynotMedical_denied
2021,Q1Q2,Peru,whynotMedical_denied
2021,Q1Q2,Peru,whynotMedical_denied
2021,Q1Q2,Peru,whynotMedical_denied
2021,Q1Q2,Peru,whynotMedical_denied
2021,Q1Q2,Peru,whynotMedical_denied
2021,Q1Q2,Peru,whynotMedical_denied
2021,Q1Q2,Peru,whynotMedical_denied
2021,Q3,Peru,whynotMedical_denied
2021,Q3,Peru,whynotMedical_denied
2021,Q3,Peru,whynotMedical_denied
2021,Q3,Peru,whynotMedical_denied
2021,Q3,Peru,whynotMedical_denied
2021,Q3,Peru,whynotMedical_denied
2021,Q3,Peru,whynotMedical_denied
2021,Q3,Peru,whynotMedical_denied
2021,Q3,Peru,whynotMedical_denied
2021,Q3,Peru,whynotMedical_denied
2021,Q3,Peru,whynotMedical_denied
2021,Q3,Peru,whynotMedical_denied
2021,Q3,Peru,whynotMedical_denied
2021,Q3,Peru,whynotMedical_denied
2021,Q3,Peru,whynotMedical_denied
2021,Q3,Peru,whynotMedical_denied
2021,Q3,Peru,whynotMedical_denied
2021,Q3,Peru,whynotMedical_denied
2021,Q3,Peru,whynotMedical_denied
2021,Q3,Peru,whynotMedical_denied
2021,Q3,Peru,whynotMedical_denied
2021,Q3,Peru,whynotMedical_denied
2021,Q3,Peru,whynotMedical_denied
2021,Q3,Peru,whynotMedical_denied
2021,Q3,Peru,whynotMedical_denied
2021,Q3,Peru,whynotMedical_denied
2021,Q3,Peru,whynotMedical_denied
2021,Q3,Peru,whynotMedical_denied
2021,Q3,Peru,whynotMedical_denied
2021,Q3,Peru,whynotMedical_denied
2021,Q3,Peru,whynotMedical_denied
2021,Q3,Peru,whynotMedical_denied
2021,Q3,Peru,whynotMedical_denied
2021,Q3,Peru,whynotMedical_denied
2021,Q3,Peru,whynotMedical_denied
2021,Q3,Peru,whynotMedical_denied
2021,Q3,Peru,whynotMedical_denied
2021,Q3,Peru,whynotMedical_denied
2021,Q3,Peru,whynotMedical_denied
2021,Q3,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2021,Q4,Peru,whynotMedical_denied
2022,Q1,Peru,whynotMedical_denied
2022,Q1,Peru,whynotMedical_denied
2022,Q1,Peru,whynotMedical_denied
2022,Q1,Peru,whynotMedical_denied
2022,Q1,Peru,whynotMedical_denied
