Year,Quarter,CountryOfAsylum,nationality,intentionmove,TotalAdult,TotalMinor,AppliedRefugee,Childinschool,Childvirtualed,medicalReceived,RiskYes,RiskReturn_medical
2021,Q3,Guatemala,guatemala,relocate,4.0,2.0,Unknown,yes,no,Agree,Undecided,0.0
2021,Q3,Guatemala,guatemala,relocate,1.0,2.0,Unknown,yes,no,Agree,Undecided,0.0
2021,Q3,Guatemala,guatemala,relocate,2.0,1.0,Unknown,yes,dontknow,Undecided,StronglyAgree,0.0
2021,Q3,Guatemala,guatemala,stay,2.0,1.0,Unknown,yes,no,Agree,Undecided,0.0
2021,Q3,Guatemala,guatemala,dontknow,4.0,0.0,Unknown,Not Applicable,Not Applicable,Agree,Undecided,0.0
2021,Q3,Guatemala,other,stay,2.0,0.0,yes,Not Applicable,Not Applicable,Undecided,StronglyAgree,0.0
2021,Q3,Guatemala,guatemala,stay,2.0,2.0,Unknown,yes,no,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,dontknow,1.0,3.0,Unknown,yes,no,Agree,Undecided,0.0
2021,Q3,Guatemala,guatemala,dontknow,2.0,7.0,Unknown,yes,no,Agree,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,1.0,1.0,Unknown,yes,yes,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,3.0,0.0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,dontknow,2.0,1.0,Unknown,yes,no,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,2.0,1.0,Unknown,yes,no,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,dontknow,1.0,1.0,Unknown,yes,no,Agree,Undecided,0.0
2021,Q3,Guatemala,guatemala,dontknow,4.0,0.0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,2.0,0.0,Unknown,Not Applicable,Not Applicable,Agree,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,2.0,0.0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,4.0,2.0,Unknown,yes,no,Agree,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,2.0,1.0,Unknown,yes,no,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,2.0,1.0,Unknown,no,no,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,relocate,2.0,2.0,Unknown,yes,no,Agree,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,2.0,3.0,Unknown,yes,no,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,Unknown,2.0,1.0,Unknown,yes,no,Undecided,Undecided,0.0
2021,Q3,Guatemala,other,stay,1.0,0.0,yes,Not Applicable,Not Applicable,Agree,StronglyAgree,0.0
2021,Q3,Guatemala,guatemala,stay,3.0,2.0,Unknown,yes,no,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,5.0,2.0,Unknown,yes,no,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,dontknow,1.0,0.0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,relocate,0.0,0.0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,relocate,3.0,2.0,Unknown,no,no,Agree,StronglyAgree,0.0
2021,Q3,Guatemala,guatemala,relocate,1.0,1.0,Unknown,yes,yes,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,2.0,3.0,Unknown,yes,no,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,relocate,2.0,0.0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,3.0,2.0,Unknown,yes,no,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,1.0,1.0,Unknown,yes,no,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,3.0,1.0,Unknown,yes,no,Agree,StronglyDisagree,0.0
2021,Q3,Guatemala,guatemala,stay,3.0,1.0,Unknown,no,no,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,2.0,5.0,Unknown,yes,no,Undecided,Undecided,0.0
2021,Q3,Guatemala,other,stay,1.0,0.0,yes,Not Applicable,Not Applicable,StronglyAgree,StronglyAgree,0.0
2021,Q3,Guatemala,guatemala,stay,2.0,0.0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,relocate,4.0,1.0,Unknown,no,no,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,2.0,3.0,Unknown,yes,no,Agree,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,2.0,2.0,Unknown,yes,no,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,6.0,1.0,Unknown,yes,no,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,4.0,0.0,Unknown,Not Applicable,Not Applicable,Agree,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,3.0,3.0,Unknown,yes,no,Agree,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,2.0,3.0,Unknown,yes,no,Agree,Undecided,0.0
2021,Q3,Guatemala,guatemala,dontknow,4.0,0.0,Unknown,Not Applicable,Not Applicable,Agree,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,3.0,0.0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,1.0,2.0,Unknown,yes,no,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,2.0,3.0,Unknown,yes,no,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,1.0,3.0,Unknown,yes,yes,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,2.0,1.0,Unknown,yes,no,Agree,Undecided,0.0
2021,Q3,Guatemala,guatemala,relocate,4.0,1.0,Unknown,yes,no,Undecided,Undecided,0.0
2021,Q3,Guatemala,other,stay,3.0,3.0,yes,no,no,StronglyAgree,StronglyAgree,0.0
2021,Q3,Guatemala,guatemala,dontknow,2.0,1.0,Unknown,yes,no,Disagree,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,3.0,1.0,Unknown,yes,yes,Agree,Undecided,0.0
2021,Q3,Guatemala,other,relocate,2.0,1.0,yes,yes,no,StronglyAgree,StronglyAgree,0.0
2021,Q3,Guatemala,guatemala,stay,2.0,6.0,Unknown,yes,no,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,4.0,0.0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,2.0,2.0,Unknown,yes,no,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,dontknow,2.0,1.0,Unknown,yes,yes,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,1.0,2.0,Unknown,yes,no,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,relocate,2.0,0.0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,4.0,4.0,Unknown,yes,no,Undecided,Disagree,0.0
2021,Q3,Guatemala,guatemala,stay,2.0,1.0,Unknown,yes,no,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,5.0,4.0,Unknown,yes,no,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,2.0,4.0,Unknown,yes,no,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,2.0,0.0,Unknown,Not Applicable,Not Applicable,Agree,Undecided,0.0
2021,Q3,Guatemala,other,stay,1.0,0.0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0.0
2021,Q3,Guatemala,other,relocate,1.0,2.0,yes,yes,no,StronglyAgree,StronglyAgree,0.0
2021,Q3,Guatemala,guatemala,dontknow,2.0,2.0,Unknown,yes,no,Undecided,StronglyAgree,0.0
2021,Q3,Guatemala,guatemala,stay,3.0,2.0,Unknown,yes,no,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,dontknow,4.0,2.0,Unknown,no,no,Agree,Undecided,0.0
2021,Q3,Guatemala,guatemala,relocate,1.0,0.0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,relocate,1.0,3.0,no,yes,no,Undecided,StronglyAgree,1.0
2021,Q3,Guatemala,guatemala,stay,2.0,2.0,Unknown,yes,no,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,2.0,2.0,Unknown,yes,no,Undecided,Disagree,0.0
2021,Q3,Guatemala,guatemala,stay,1.0,1.0,Unknown,yes,yes,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,dontknow,2.0,8.0,Unknown,yes,yes,StronglyAgree,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,3.0,1.0,Unknown,yes,no,Agree,Undecided,0.0
2021,Q3,Guatemala,guatemala,relocate,3.0,0.0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,3.0,6.0,Unknown,yes,no,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,2.0,3.0,Unknown,yes,no,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,2.0,1.0,Unknown,yes,no,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,relocate,2.0,0.0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,relocate,3.0,0.0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,2.0,4.0,Unknown,yes,no,Undecided,Disagree,0.0
2021,Q3,Guatemala,guatemala,stay,2.0,1.0,Unknown,yes,no,Agree,Undecided,0.0
2021,Q3,Guatemala,guatemala,relocate,1.0,5.0,Unknown,yes,Nainpersonclasses,Agree,Undecided,0.0
2021,Q3,Guatemala,guatemala,dontknow,2.0,2.0,Unknown,yes,no,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,1.0,2.0,Unknown,no,no,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,5.0,1.0,Unknown,yes,no,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,2.0,6.0,Unknown,yes,no,Agree,Undecided,0.0
2021,Q3,Guatemala,other,stay,1.0,3.0,yes,no,no,Undecided,StronglyAgree,0.0
2021,Q3,Guatemala,guatemala,stay,2.0,0.0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,3.0,2.0,Unknown,no,no,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,dontknow,3.0,1.0,Unknown,yes,no,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,1.0,1.0,Unknown,yes,yes,Undecided,StronglyAgree,0.0
2021,Q3,Guatemala,guatemala,stay,4.0,1.0,Unknown,yes,no,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,1.0,2.0,Unknown,yes,no,Agree,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,2.0,0.0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,dontknow,4.0,0.0,Unknown,Not Applicable,Not Applicable,Agree,Undecided,0.0
2021,Q3,Guatemala,guatemala,dontknow,5.0,3.0,Unknown,yes,no,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,3.0,0.0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,1.0,1.0,Unknown,yes,no,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,1.0,2.0,Unknown,yes,Nainpersonclasses,Agree,Undecided,0.0
2021,Q3,Guatemala,guatemala,relocate,4.0,1.0,Unknown,no,no,Agree,Undecided,0.0
2021,Q3,Guatemala,guatemala,relocate,3.0,0.0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0.0
2021,Q3,Guatemala,other,stay,2.0,3.0,Unknown,no,no,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,2.0,5.0,Unknown,yes,no,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,dontknow,5.0,0.0,Unknown,Not Applicable,Not Applicable,Agree,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,2.0,3.0,Unknown,yes,no,Disagree,Undecided,0.0
2021,Q3,Guatemala,guatemala,relocate,4.0,0.0,Unknown,Not Applicable,Not Applicable,Undecided,StronglyAgree,0.0
2021,Q3,Guatemala,guatemala,stay,1.0,4.0,Unknown,yes,no,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,3.0,2.0,Unknown,yes,no,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,2.0,4.0,Unknown,yes,no,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,3.0,3.0,Unknown,yes,no,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,1.0,3.0,Unknown,yes,no,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,6.0,0.0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,3.0,1.0,Unknown,yes,no,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,2.0,0.0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,3.0,0.0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,dontknow,1.0,3.0,Unknown,yes,no,Agree,Undecided,0.0
2021,Q3,Guatemala,guatemala,dontknow,2.0,1.0,Unknown,yes,yes,Agree,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,2.0,1.0,Unknown,no,no,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,dontknow,1.0,1.0,Unknown,yes,no,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,4.0,2.0,Unknown,yes,no,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,2.0,1.0,Unknown,yes,no,Agree,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,1.0,2.0,Unknown,no,no,Undecided,StronglyAgree,0.0
2021,Q3,Guatemala,guatemala,dontknow,3.0,0.0,Unknown,Not Applicable,Not Applicable,Agree,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,1.0,0.0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,3.0,0.0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,dontknow,4.0,4.0,Unknown,yes,no,Undecided,Disagree,0.0
2021,Q3,Guatemala,guatemala,relocate,3.0,1.0,Unknown,yes,no,Agree,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,2.0,3.0,Unknown,yes,no,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,2.0,1.0,Unknown,yes,no,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,dontknow,1.0,4.0,Unknown,yes,no,Agree,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,5.0,0.0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,relocate,2.0,2.0,Unknown,yes,no,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,6.0,2.0,Unknown,yes,dontknow,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,1.0,7.0,Unknown,yes,no,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,2.0,1.0,Unknown,yes,no,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,3.0,9.0,Unknown,yes,no,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,3.0,2.0,Unknown,yes,no,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,2.0,2.0,Unknown,yes,no,Agree,Undecided,0.0
2021,Q3,Guatemala,guatemala,dontknow,1.0,0.0,Unknown,Not Applicable,Not Applicable,Agree,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,1.0,3.0,Unknown,yes,no,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,relocate,2.0,0.0,Unknown,Not Applicable,Not Applicable,Agree,Undecided,0.0
2021,Q3,Guatemala,guatemala,dontknow,4.0,5.0,Unknown,no,no,Agree,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,1.0,4.0,Unknown,yes,no,Agree,Undecided,0.0
2021,Q3,Guatemala,guatemala,dontknow,2.0,2.0,Unknown,yes,no,Undecided,StronglyAgree,1.0
2021,Q3,Guatemala,guatemala,stay,1.0,0.0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,1.0,1.0,Unknown,no,no,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,3.0,0.0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,4.0,1.0,Unknown,yes,no,Undecided,Undecided,0.0
2021,Q3,Guatemala,other,stay,1.0,1.0,yes,yes,no,StronglyAgree,StronglyAgree,0.0
2021,Q3,Guatemala,guatemala,stay,2.0,2.0,Unknown,no,no,Disagree,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,5.0,1.0,Unknown,yes,no,Agree,Undecided,0.0
2021,Q3,Guatemala,guatemala,dontknow,2.0,2.0,Unknown,no,no,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,2.0,3.0,Unknown,yes,no,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,relocate,3.0,2.0,Unknown,no,no,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,3.0,4.0,Unknown,no,no,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,4.0,2.0,Unknown,yes,yes,Undecided,Agree,1.0
2021,Q3,Guatemala,guatemala,stay,2.0,2.0,Unknown,no,no,Undecided,Undecided,0.0
2021,Q3,Guatemala,other,stay,0.0,0.0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,relocate,1.0,0.0,no,Not Applicable,Not Applicable,Undecided,StronglyAgree,1.0
2021,Q3,Guatemala,guatemala,dontknow,3.0,3.0,Unknown,yes,no,Agree,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,4.0,0.0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,relocate,2.0,0.0,Unknown,Not Applicable,Not Applicable,Undecided,StronglyDisagree,0.0
2021,Q3,Guatemala,guatemala,dontknow,2.0,0.0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,relocate,2.0,2.0,Unknown,yes,no,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,1.0,1.0,Unknown,no,no,Undecided,Undecided,0.0
2021,Q3,Guatemala,other,stay,5.0,2.0,yes,yes,no,StronglyDisagree,Agree,0.0
2021,Q3,Guatemala,other,relocate,1.0,0.0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,2.0,2.0,Unknown,yes,no,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,1.0,1.0,Unknown,yes,no,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,1.0,3.0,Unknown,no,no,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,relocate,2.0,1.0,Unknown,yes,yes,Undecided,StronglyAgree,0.0
2021,Q3,Guatemala,guatemala,relocate,2.0,3.0,Unknown,yes,yes,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,2.0,3.0,Unknown,yes,no,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,1.0,2.0,Unknown,yes,yes,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,4.0,2.0,Unknown,yes,no,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,2.0,1.0,Unknown,yes,no,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,2.0,5.0,Unknown,yes,no,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,2.0,5.0,Unknown,no,no,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,dontknow,2.0,2.0,Unknown,no,no,Agree,Undecided,0.0
2021,Q3,Guatemala,guatemala,relocate,1.0,4.0,Unknown,no,no,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,relocate,1.0,0.0,Unknown,Not Applicable,Not Applicable,Agree,Undecided,0.0
2021,Q3,Guatemala,guatemala,relocate,1.0,0.0,Unknown,Not Applicable,Not Applicable,StronglyAgree,StronglyAgree,0.0
2021,Q3,Guatemala,guatemala,stay,4.0,4.0,Unknown,yes,yes,Undecided,Agree,0.0
2021,Q3,Guatemala,guatemala,stay,4.0,0.0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,2.0,2.0,Unknown,yes,yes,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,2.0,1.0,Unknown,no,no,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,4.0,8.0,Unknown,yes,no,Undecided,Disagree,0.0
2021,Q3,Guatemala,guatemala,stay,3.0,0.0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,2.0,0.0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,2.0,1.0,Unknown,no,no,Agree,Undecided,0.0
2021,Q3,Guatemala,guatemala,relocate,4.0,2.0,Unknown,yes,no,Agree,Undecided,0.0
2021,Q3,Guatemala,guatemala,dontknow,2.0,3.0,Unknown,yes,no,Agree,Undecided,0.0
2021,Q3,Guatemala,guatemala,dontknow,3.0,1.0,Unknown,yes,no,Agree,Undecided,0.0
2021,Q3,Guatemala,other,stay,2.0,2.0,yes,yes,no,StronglyAgree,StronglyAgree,0.0
2021,Q3,Guatemala,guatemala,stay,1.0,2.0,Unknown,no,no,Undecided,Undecided,0.0
2021,Q3,Guatemala,other,stay,1.0,0.0,yes,Not Applicable,Not Applicable,StronglyAgree,StronglyAgree,0.0
2021,Q3,Guatemala,guatemala,relocate,2.0,1.0,Unknown,yes,no,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,2.0,3.0,Unknown,yes,no,Agree,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,3.0,4.0,Unknown,yes,no,Disagree,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,2.0,0.0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,1.0,1.0,Unknown,yes,no,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,2.0,1.0,yes,yes,no,Undecided,StronglyAgree,0.0
2021,Q3,Guatemala,guatemala,relocate,1.0,0.0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,3.0,3.0,Unknown,yes,no,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,relocate,4.0,3.0,Unknown,yes,no,Undecided,Agree,0.0
2021,Q3,Guatemala,other,stay,1.0,1.0,Unknown,yes,no,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,4.0,2.0,Unknown,yes,no,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,4.0,2.0,Unknown,yes,no,Undecided,Undecided,0.0
2021,Q3,Guatemala,other,stay,3.0,3.0,yes,yes,no,StronglyAgree,StronglyAgree,0.0
2021,Q3,Guatemala,guatemala,relocate,3.0,0.0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,2.0,2.0,Unknown,yes,no,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,2.0,3.0,Unknown,yes,no,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,2.0,4.0,Unknown,yes,no,Agree,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,4.0,1.0,Unknown,yes,no,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,relocate,2.0,2.0,Unknown,yes,no,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,relocate,2.0,1.0,Unknown,yes,no,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,2.0,1.0,Unknown,yes,Nainpersonclasses,Agree,Undecided,0.0
2021,Q3,Guatemala,guatemala,relocate,2.0,3.0,Unknown,yes,no,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,4.0,0.0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,dontknow,2.0,2.0,Unknown,yes,no,Agree,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,3.0,3.0,Unknown,yes,no,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,2.0,2.0,Unknown,yes,no,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,1.0,1.0,Unknown,no,no,Undecided,Undecided,0.0
2021,Q3,Guatemala,other,stay,3.0,2.0,Unknown,yes,yes,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,dontknow,7.0,7.0,Unknown,yes,yes,Undecided,StronglyDisagree,0.0
2021,Q3,Guatemala,guatemala,stay,2.0,1.0,Unknown,yes,no,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,relocate,1.0,0.0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,1.0,2.0,Unknown,yes,no,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,relocate,3.0,3.0,Unknown,no,no,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,2.0,4.0,Unknown,yes,no,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,2.0,3.0,Unknown,no,no,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,1.0,0.0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,3.0,0.0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,2.0,1.0,Unknown,yes,no,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,2.0,0.0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,1.0,2.0,Unknown,yes,no,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,5.0,0.0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,2.0,1.0,Unknown,yes,no,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,dontknow,2.0,2.0,Unknown,yes,no,Agree,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,3.0,0.0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,5.0,3.0,Unknown,yes,no,Agree,Undecided,0.0
2021,Q3,Guatemala,guatemala,stay,3.0,0.0,Unknown,Not Applicable,Not Applicable,Agree,Undecided,0.0
